,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 15 55,No.2 spread,32183.165767929917,30431.420493045833,25563.122940655085,18679.169763898015,11515.659391691053,6829.278485654251,7123.565723140513,8570.129064994697,8358.104538591013,6486.072509646412,4125.847695688243,3482.5773931288995,4598.747973686906,5167.705354631857,4498.502397068792,2873.025242395884,1436.4101763537046,2234.018127804201,3254.0520433779516,3366.974172809903,2586.6523103882237,1474.4048328774309,1470.605167110834,2294.4970059050784,2618.7932285339302,2198.299735331827,1287.6029491364905,984.0686182803591,1795.4448009497037,2340.3416582772256,2249.2063383100513,1603.9526992733297,935.4529627506304,1266.0696462593182,1856.05712471,1989.1633720444659,1581.0768107051892,905.6063211114176,898.9109174825738,1507.4417636484952,1821.1071422382984,1637.3036867863987,1083.7685929817028,763.6333173092046,1224.4645070188355,1641.4003357348395,1635.585592433368,1211.581161742721,711.7349666281193,928.2922058095526,1410.9427452900522,1570.20627692447,1310.6902889115725,822.5936368426883,764.8101448466556,1220.888350649891,1495.2423426554856,1379.7517002445063,961.6936779642054,714.4071236933873,1070.8175816269966,1418.1490110534405
b 15 60,No.2 spread,33663.964668618355,31844.29353388952,26793.680644074688,19678.260417413025,12352.706912414205,7697.309717049352,7939.027802370873,9285.780743713718,8976.301848161267,7003.3895241896535,4614.5001884020885,4003.3147451918467,5091.374539716148,5629.290670162189,4903.734333501058,3226.5330809212255,1833.3553959420217,2553.141893455014,3556.157591932479,3655.0667332241596,2837.347837684553,1690.6853780722463,1633.1737588838596,2444.4265417302563,2773.3490822002486,2339.9946250636594,1423.31878082264,1148.4911984689563,1958.8222896718646,2514.5266963416143,2417.393598671171,1756.3839522442906,1098.3303051763928,1416.9251669548835,2007.7573579562443,2139.420279849698,1717.6506714198001,1043.4762490535186,1039.6970569755208,1645.286177152088,1965.1756126127348,1774.9981358783218,1212.2991402702335,892.6864796467385,1338.6048703770991,1760.631130762882,1753.0715351307804,1319.3800667866653,827.4201568766488,1041.1145405453872,1528.2100341310377,1691.1224358890704,1425.0770404103314,936.3822200387629,879.0352205706857,1330.9163078211645,1610.2817508336552,1491.6491687055823,1069.4764409526615,829.4578938070745,1180.764664970757,1533.5375743386517
b 15 65,No.2 spread,34840.19065585426,32973.266860955286,27795.631922082892,20517.962127738865,13071.694233211576,8388.206388590826,8531.116556795485,9794.407175775917,9423.32828906828,7389.1567335418085,4969.840824132104,4335.538143766202,5385.239064221507,5900.38583181288,5141.215229110762,3429.6168994305654,2036.819648969934,2719.004568558531,3713.519650178007,3802.1287606140113,2963.033307959731,1812.8878171077229,1769.2927767053884,2582.6020670622875,2911.7757907083255,2467.6713882051517,1549.8912990535396,1286.607940550508,2084.703903516027,2643.6427549906766,2541.1444771887905,1868.2325537178608,1209.699112635081,1515.6611530252812,2106.688804730903,2238.2213762462106,1808.5818212296908,1133.8958904081328,1129.3692187573863,1733.0793222082236,2056.2872868282575,1861.9505820972415,1294.925260307832,981.797321582209,1423.6471562920192,1849.0799771398915,1840.191458433957,1400.6544432840722,913.0401372118305,1121.4343111746582,1609.1389818482837,1773.4899998168476,1502.8919766762008,1013.3088759443295,956.5749129149663,1406.8057283091016,1689.5856274271089,1569.2940334181112,1145.0470320922739,909.262591390712,1257.3288280212564,1613.1685201591433
b 15 70,No.2 spread,36437.94693151635,34496.929715724924,29121.30964667024,21594.825185378475,13975.043023195372,9301.59835516862,9405.191152573947,10569.817638045815,10086.853356688123,7949.355689452734,5537.656015205027,5003.876720848016,6055.883282814869,6528.753728277705,5695.088646929317,3929.1895124719235,2585.9318350576423,3199.665414268896,4151.444257654194,4203.493132029438,3310.6940798967203,2132.316182705047,2060.630624608561,2859.724083768275,3192.274995850545,2733.1178436643468,1802.882420104831,1514.7050265950932,2277.7625579221403,2839.3042985479874,2726.6179804406233,2032.1098806136013,1377.7914010855318,1690.7097763221457,2292.9773354897948,2426.966657598436,1987.650353073325,1325.9527514950323,1335.2166138512239,1932.227793228304,2255.8715399862995,2049.7208565476312,1471.883344410373,1164.3879200008885,1596.0059252559736,2026.6495215490108,2015.550314896252,1566.004142984704,1083.8862533330519,1280.643493108711,1767.605366382185,1933.7945884850806,1655.1440106217083,1164.8211000287863,1111.1412264796897,1559.6779886196753,1848.6526962867933,1725.6619635995007,1297.860407083498,1067.1401251316024,1408.1076496408625,1768.4675075290727
b 15 75,No.2 spread,37495.462204103154,35518.735881992325,30046.771722348723,22395.27274436322,14670.543449876288,9916.082486828906,9884.485093479827,10969.504314952505,10444.27787424599,8269.079312148544,5825.952618916324,5240.98964245589,6249.352578368754,6703.077526313244,5847.683602088514,4054.765749660708,2687.1916993364175,3278.9028235840233,4230.35747085963,4280.304047157695,3380.054230799507,2207.985716748977,2154.852696629385,2956.561658169034,3286.438025178511,2819.4277787124474,1892.4335583895408,1624.2102357060264,2385.9387946841075,2948.036568806096,2830.2354296017857,2127.1740432358465,1469.3619701693851,1768.5309900437885,2368.26441830136,2502.1190610610442,2058.690891290644,1395.7748534948862,1399.9392605584997,1993.5337196060505,2318.204441431821,2109.1266536977096,1528.1373104780891,1223.3423132854798,1654.6493927852546,2088.0526195693583,2076.644842670799,1624.3283501021024,1145.0660321254832,1339.9819433491366,1827.003687462803,1993.8109206880993,1712.756801443896,1222.864390376744,1170.0407908315017,1617.0813894739354,1907.3887807045667,1783.002508376473,1353.6304380243516,1124.3116424945465,1463.4699444406037,1825.4829445921714
b 15 80,No.2 spread,38530.131817831956,36520.113772591656,30958.33254627634,23190.001023264645,15364.257855241653,10520.704041738662,10345.96193422474,11343.562454996792,10770.298468025676,8551.595181220726,6067.70762656769,5432.265885421911,6407.373660386611,6848.940933218844,5978.699495124225,4169.952228891947,2800.006466896207,3381.2893174074916,4329.707735539291,4374.577595929429,3464.9641503935236,2295.6054038544344,2250.9931277102196,3051.5842186963628,3379.1195137925,2904.791314738025,1975.8980641213948,1712.13670314474,2469.2850335479443,3031.965958895123,2910.3597656295738,2201.5443880373973,1547.1248921703982,1844.0436704809488,2443.5206679414664,2576.5846624688675,2128.9160034366455,1466.6181932986103,1469.5504292274352,2060.5785605912697,2386.2320077391123,2174.4739576358234,1589.989804978713,1283.1683828697442,1709.0189786601977,2143.035278135685,2130.5724850003953,1675.0790021492878,1197.8818545805707,1393.2051622298222,1881.730321477701,2049.586858198254,1766.6836370020105,1277.9922033572352,1227.4438226392583,1673.7181986523917,1965.2020372059922,1839.4758561239214,1408.814972614084,1180.8929497890629,1518.179435910436,1881.506330250877
b 15 85,No.2 spread,39680.3968189848,37630.47358394211,31961.567661948895,24056.01970195462,16119.035423052428,11203.34534093911,10911.220393893089,11821.639908770347,11189.893159591249,8918.8215465004,6399.821288445566,5726.772834202723,6664.99798279521,7085.49058389025,6189.770021688832,4357.0128272413085,2980.302733320423,3535.77442614891,4472.681802379498,4506.556481775781,3580.092332194929,2406.0909346685808,2365.806439922872,3166.3825148810697,3492.3089089693735,3010.2105156125467,2083.727159476896,1836.6989421238873,2592.7997248248967,3155.8681856203025,3028.1829242431277,2311.1859706841533,1659.8751270555417,1950.5520650722171,2547.319771475831,2677.8356134333562,2223.3336286369963,1560.2626614426313,1561.461325711961,2149.728611357034,2476.336219880805,2260.715261445785,1672.5247251249052,1367.1989403776754,1789.1488857417598,2224.2525784119075,2210.1227751989145,1750.7067310990203,1277.4556505930825,1473.0216491878211,1962.4938284686634,2131.0662467448697,1845.0842714228368,1356.7835905411423,1307.1331675082645,1751.6554670612518,2044.6406858977532,1917.314850708165,1485.301979220388,1259.7908422937307,1595.2168476305371,1960.371254625717
b 15 90,No.2 spread,40780.497826646635,38695.54396894477,32932.351469810295,24904.77503102012,16862.850266480542,11859.476509953198,11435.104760915994,12255.606777565697,11569.885118919061,9251.021269724411,6689.516339635394,5963.521624696653,6861.8613774945525,7265.413386821351,6351.770516400158,4500.102382756301,3112.799766623602,3647.790322005468,4577.867784277371,4605.27403959658,3667.611112443632,2491.577518620547,2456.144330429409,3257.4464959311713,3582.268310376009,3094.5346173264106,2171.457903214052,1940.434200117898,2698.3068098159088,3262.960774173655,3131.7349463190008,2409.8460836730396,1761.280578521818,2044.0505475101995,2636.706594602379,2764.6827441590985,2304.011671666577,1636.3963976430637,1629.7655334297945,2214.331568503327,2542.2173670521884,2324.5592349475864,1734.2196297582568,1430.933374155884,1851.6707215363963,2288.561033313158,2273.8990215452113,1812.1285827451252,1341.6661998465104,1536.3626309869983,2025.9830717297325,2194.9538472594663,1906.5784285580767,1418.1317709784537,1368.6526433076765,1812.0401863026625,2106.3625358290524,1978.0790127853368,1545.3086618270206,1321.783735136957,1656.0696041630506,2022.6055806785591
b 15 95,No.2 spread,41886.35784448965,39771.46437851414,33927.35024069032,25793.106562940953,17649.490304468098,12526.714654372196,11922.594773806028,12627.066567611591,11877.60527458445,9500.29676872674,6864.878764385666,6051.002144169709,6906.876018404153,7299.922870621971,6377.210726319689,4520.486326794081,3165.4016599051356,3747.255839617635,4694.602685652169,4724.62176717756,3788.5636505870725,2636.0029962108474,2615.121176301708,3404.945754506656,3721.5490679352797,3222.0013990397715,2280.548296409612,2009.6782884950806,2742.2230234073595,3304.7939394271752,3171.9243581908486,2445.17636675089,1796.887628784685,2087.2632399028157,2687.976587465314,2820.424540155974,2361.533126092193,1701.0174896324668,1698.3714371146118,2279.6467397067463,2606.062966031449,2384.450808386513,1788.961399587761,1480.2521898883638,1895.7037276469819,2333.4972274062425,2319.0724780249857,1856.3579630816273,1388.950011302984,1584.592276812731,2075.177833922186,2244.8893477784413,1954.939893884217,1465.825453679119,1414.803318919652,1856.4481631660974,2151.569325232686,2022.6273652027135,1589.2691631088744,1367.0997431317032,1700.857284136597,2068.5365296020136
b 15 100,No.2 spread,43373.44337594473,41207.54166811192,35227.372928852696,26921.671326752974,18644.138781320926,13447.2329912887,12727.56258549389,13321.275339767819,12482.903051370282,10026.362709843625,7341.601305064754,6485.715082156962,7292.666091738361,7650.133127606256,6686.883059543238,4798.009026193685,3445.899264935499,4009.037570112021,4945.337630918937,4962.955192381857,4007.9546190490355,2850.827747344822,2819.5663236733258,3595.9042119931833,3905.297506089076,3391.683814484598,2441.4149987334913,2168.495533034353,2894.801137591338,3460.228616191037,3323.5818515833307,2590.729429647308,1950.3474448118861,2239.0419418058696,2838.7213485399257,2969.1772394154023,2502.808923260688,1840.22218133777,1830.7829551912757,2405.300272627699,2731.3526053647656,2504.2646778700546,1903.364987851514,1595.4446639765176,2007.603915550024,2447.96333057057,2432.9409338996415,1967.2560140009653,1505.451288876129,1700.5884217312548,2191.386879141407,2361.670642885663,2067.795688634552,1577.6811843990477,1524.8039613119365,1963.2310038490486,2260.0120484678146,2129.430332522851,1694.4903748047273,1474.264458780982,1805.8314057778734,2175.570552986231
b 16 50,No.2 spread,30619.9839488289,28927.283108259544,24219.236548265988,17545.725658400395,10553.790908646622,5951.043438159439,6486.893271292651,8057.675455368221,7907.940037142821,6102.5947128355965,3790.70178580998,3194.2815433627893,4349.322365917275,4929.497550144036,4288.071248135784,2698.157228438034,1243.0592191516887,2074.59206873145,3090.6668475030483,3205.7829030811026,2443.1167587403093,1333.5140115879544,1339.5421742492679,2173.626926823445,2500.6535376829115,2096.3845875873944,1198.758288106087,877.6718429273445,1686.0005314030736,2219.7679965604016,2130.82690249994,1494.5559535362884,810.7336297703321,1155.7555061469568,1748.3312616621208,1884.0697597166752,1488.6610912093745,819.1171182808174,816.6942501168432,1424.083276058488,1730.7802392261174,1550.0675835548611,1001.2264447431859,673.6681472441021,1143.4837825210013,1556.1144935917596,1551.7611748975223,1135.804048143836,632.4365929313717,856.22075539949,1336.2593354344624,1493.1749930770518,1239.0942021289088,751.6147783877125,688.8077056399605,1145.0774684304756,1414.8357741826585,1301.6803243439178,887.016406109879,634.167995831792,996.0052436526171,1339.3034164175617
b 16 55,No.2 spread,31634.40796536624,29902.338474182452,25087.804212895626,18276.155287143494,11178.786601666325,6550.008326732857,6946.565416313055,8435.67366049307,8240.95726023551,6385.331778635378,4030.666070224027,3383.5463838914575,4506.264769031274,5080.886464741982,4424.146018389581,2813.879737309068,1375.2602974498448,2180.473416672143,3197.0065817892673,3309.0734776988484,2531.6905813159724,1410.0608934773775,1400.335825235735,2230.708013605873,2556.224702899282,2141.309657950197,1239.7250425490886,958.5893516246323,1776.6498024957734,2315.407765912745,2221.286390607465,1576.851636264202,908.0739715144902,1244.0166766548475,1833.6062309563472,1966.6805544332024,1561.3176931404882,885.0938292055542,871.3879043762228,1477.305157597122,1788.662838990069,1605.7305080985664,1053.5669902395991,733.5009413067386,1199.7016720595086,1615.5768067277575,1609.740988314108,1187.6707357209327,687.4264998150559,907.8230627886101,1390.0859942941627,1548.6410063681865,1290.7964226855918,803.7442743268078,745.1912338409288,1200.4194632875735,1472.9446799007703,1357.6966099632202,939.9113702651405,689.5755616678132,1046.9707184710028,1393.1867502943742
b 16 60,No.2 spread,32989.483403875616,31193.818332243736,26208.266413959987,19178.146823123065,11924.187729446941,7319.702639920491,7666.294341367181,9068.036943066914,8786.565324007868,6841.980812318071,4476.576702468232,3889.8325418524973,4993.740330584017,5536.977629847817,4822.223474140508,3155.5772113939984,1744.8695098432886,2463.9773418021355,3466.804180047789,3568.267537148774,2758.4342724246617,1613.1334799760098,1565.2020874169918,2384.8516522079367,2714.614469992625,2286.4363043871745,1376.2351262329178,1110.7514949327176,1925.3005311394397,2477.0712158973693,2380.164781217915,1722.2200406913487,1059.2355395008922,1375.2997428754381,1964.3175583621628,2096.1561305054984,1677.891653385572,1002.3285759515426,996.8464929872754,1603.7183819795239,1922.222552280879,1733.9465643391218,1173.6400378776975,853.7312107440737,1304.0847980919282,1724.7588412252258,1717.5399969065413,1286.6179343939568,794.3532648458387,1011.5532635324724,1497.9959210682139,1660.0249518195762,1395.8431685446087,907.3410051529938,848.1053893740841,1299.659030540273,1577.3741665091288,1459.4818950294452,1037.7816390897565,794.0133415347032,1146.0357601821333,1497.335437151025
b 16 65,No.2 spread,34307.580981830135,32452.176824800186,27306.627013325065,20074.76178844977,12682.879660831408,8103.214821050269,8403.407593356034,9722.702279225377,9359.555300390386,7332.021335213505,4943.756003506675,4367.11820362754,5433.9495368928665,5941.927520263423,5172.967917315139,3457.9983401154573,2075.9551877545628,2754.8551958286025,3745.49385454128,3833.310242055967,2992.790411801143,1832.2166403461433,1756.883782946421,2558.863721547352,2887.2235399093956,2443.4181781092375,1520.3586823845028,1252.273796978017,2058.9943054970286,2620.6580247366564,2520.1610251900547,1851.0780005964107,1202.5113412314442,1519.2415272886997,2110.7146245529098,2240.9758881176876,1810.7525704023992,1135.9932315506665,1129.0001215599389,1730.5172492016982,2052.821816922808,1858.2148944381152,1290.3246466731002,974.1100477290821,1415.0823717096978,1840.2082226510602,1831.3350479621506,1392.2617971058683,906.0298771031162,1118.2034096530622,1607.0304636409526,1771.6775364028176,1501.741943691346,1013.0099849030819,955.588280642176,1404.3585929950782,1686.3401681509677,1565.7362488307397,1140.6085921414845,902.0719153902811,1249.1126558182887,1604.6470389002025
b 16 70,No.2 spread,35426.938193362854,33527.76839237535,28264.691856601366,20882.992931730085,13378.49802668784,8758.290447494526,8951.27633271311,10188.992600873766,9767.10860447379,7683.206229122404,5269.092555208648,4679.164723449225,5719.303493663013,6208.343479381333,5409.453705853125,3665.550707403685,2284.2348544257393,2924.3108103635077,3900.583988849112,3974.6065832225236,3111.2465839095503,1944.9995167027594,1885.4935372418888,2693.2195792817834,3023.4086680998753,2571.4580685024052,1650.9265245296867,1394.419215890524,2186.782518381142,2749.1696390695724,2642.3310374667776,1960.779940412652,1307.8959672201963,1611.752603196815,2203.7633449240166,2334.4792508589912,1897.8961840429977,1223.7212840066848,1217.0751561096888,1816.4708344547334,2141.0519544311105,1942.154166591737,1370.2483134079343,1060.2228529571767,1498.5875808763756,1926.9557053668043,1917.0043382060014,1473.015801494434,990.8164845868414,1197.763347652461,1686.4219912545095,1851.9993115336936,1577.7790762437671,1088.1796117429642,1031.3904497252404,1478.8371241801497,1763.890158093167,1641.8222855887727,1214.835404038161,979.5148832397758,1323.3528306798291,1681.4240890112394
b 16 75,No.2 spread,36834.386052637354,34872.37283378179,29441.437620365883,21848.940291768235,14196.072543986144,9567.875565790559,9704.858754068884,10854.11941820819,10339.528979007982,8172.092957887934,5762.983311605323,5244.543518591421,6283.205190306759,6737.1447518955965,5877.817348368664,4090.703632346815,2745.3489011255697,3333.6396360606523,4273.057035881654,4314.850782189226,3406.7613607883713,2219.4416086489814,2141.438433631396,2937.0431679824283,3268.6642837865793,2803.5281964888604,1871.9408695620255,1591.7794013647933,2353.3340105560906,2916.4301041443196,2800.493164576213,2101.042116585714,1451.7552089590831,1762.830826133896,2364.6527569228033,2497.6431795152425,2053.6828404065636,1390.812331974371,1395.5309264623145,1988.887751781277,2312.983923220517,2103.876968092245,1522.9624975067388,1217.2034041161198,1647.5942304102869,2080.092439878669,2068.3542145834326,1616.509142249987,1138.7753097942386,1336.3714768504187,1823.9980257598702,1990.7897761590316,1709.920749081376,1219.6572887874531,1165.1487700454,1611.1627935035053,1901.0903844390155,1776.7842119758795,1346.9623431660784,1115.5901590977367,1453.7484105043363,1815.3087941080544
b 16 80,No.2 spread,37811.573340879055,35817.562447840355,30300.28806765187,22595.658343181243,14847.384215300757,10138.185344581363,10144.823492794378,11220.884612769716,10669.575082206742,8469.318110487258,6028.0001451602075,5453.910193384105,6448.511604597373,6884.197664692965,6005.674718199272,4193.296608426867,2821.4364723236363,3391.0765081594914,4332.078115222479,4373.55129230501,3460.670380928891,2280.9511488971657,2222.106465309685,3020.8381424531485,3349.573083280562,2877.4151552323133,1950.0738586998555,1691.2962655829417,2454.0824590108305,3017.8884990839074,2897.5034728196865,2190.8392097623914,1538.0172324169052,1835.0483227278721,2433.2947641385467,2565.6628749582096,2117.7632423400605,1452.5818421164647,1451.1752576898966,2041.207202295061,2366.2439681205415,2154.793434031758,1571.2482502665425,1267.753774581631,1698.2871501452191,2133.2795449999985,2121.360415388761,1667.3272170072837,1192.3243185653869,1389.014993522775,1876.912651164839,2044.2891334671565,1761.4980908292473,1271.8013525676054,1218.0031856882053,1662.4769464200024,1953.2812596820984,1827.6105495256645,1396.2835645815849,1165.883264093194,1502.5126320327015,1865.4624399245158
b 16 85,No.2 spread,38601.70319428588,36587.52936378557,31015.135989076214,23235.67042935994,15410.040290752384,10590.947203875514,10437.371790025876,11436.181091325723,10857.213057234094,8631.885202996715,6144.3821195504315,5498.91516830462,6460.8870900333195,6895.450836621586,6019.03705673779,4202.062733234623,2817.194490305021,3383.513956122204,4328.942889791097,4372.442467176726,3460.0918395632184,2288.5107443125466,2249.3712600222093,3054.8435571948235,3382.8943467165786,2907.969512821664,1984.3017352324398,1737.6625112337065,2500.9401686077654,3063.7324318070296,2940.358144163326,2230.673449071675,1579.194652163213,1873.1610037593089,2470.0480703932903,2601.8105183835314,2151.8949637434084,1485.4313294027468,1479.6664464108803,2067.029473622973,2392.4049979811043,2179.919716429721,1593.9515117670574,1286.873100426912,1714.4277566945352,2149.8127698516514,2137.6787017737533,1682.6833649994148,1209.6806293583238,1409.359808937352,1899.0383875753428,2067.0790228904084,1783.8115303141346,1295.5083610559416,1243.8063957277295,1687.9341603830567,1978.8150350543258,1852.1889395915887,1419.907283787965,1189.5192748754866,1525.0794187265224,1888.500019816265
b 16 90,No.2 spread,39888.037762344466,37825.05376286841,32122.384329109056,24179.217685754706,16232.247309326727,11368.035150137806,11126.689661275213,12038.447705661063,11386.790008502518,9096.205647539513,6581.69162197002,5921.415995410997,6848.4690207481,7251.888830108102,6335.083140513103,4484.565617633174,3100.2196768690956,3633.7057333914995,4559.764275201427,4585.5373974167605,3647.836830478128,2465.967287669382,2420.113555844,3218.823870825716,3544.062135248359,3058.2677675806117,2132.9418401821854,1896.0203781106925,2654.746243817712,3219.3345421940126,3089.5873967704338,2370.1769203958265,1723.311216230972,2012.0134667904003,2606.829532260724,2735.649186700969,2277.140041391908,1611.1006474540345,1605.927050634716,2190.3541689301874,2516.851564829578,2299.1483093448182,1708.6982443686188,1404.2424613209553,1826.1668150069086,2262.7454428506658,2248.3791229356398,1788.0503447794854,1319.048068602387,1517.0083238287089,2007.4081117838111,2176.4688681201656,1889.2247426409824,1401.1456595599484,1350.2588902168227,1792.2079989893755,2085.219775106742,1956.6360379485166,1522.6670654254615,1295.4318690319367,1628.4704883672716,1994.212403842616
b 16 95,No.2 spread,40955.94870802705,38857.98593125812,33061.39202812476,24997.552146084443,16949.51220196902,12007.13805432425,11648.007985381486,12476.870269422143,11772.375528194796,9434.999564373924,6883.164534540746,6178.59322778224,7068.38267357844,7452.754013808985,6515.009848132302,4643.929563694924,3250.012076159078,3762.5099029204075,4680.008830421614,4697.9124022621045,3747.8226418263907,2563.3486387992402,2520.620011823544,3318.7306377943873,3642.5929590102487,3150.817628114029,2227.658970740394,2003.0065061735254,2761.8666184965955,3327.8936667686294,3194.573162811529,2470.120518528104,1826.0398021196922,2108.346484387088,2699.8407320760066,2826.308442289901,2361.840020194385,1692.30800468562,1680.7974050464272,2261.4488610299663,2588.846837644924,2368.672231593814,1775.7082858549998,1472.7181025270136,1892.7655834168527,2330.9361082689866,2315.945601750732,1853.1909091566426,1386.997600210192,1584.216741956513,2074.934136059532,2244.5168732407324,1954.9451522020959,1466.8385602198616,1416.1001664420444,1856.7198478037324,2150.9454855394183,2021.257196509461,1586.3182661066735,1360.7457391872797,1692.4140197068944,2059.4934203425023
b 16 100,No.2 spread,42031.08335472633,39904.062481878456,34029.093188810126,25862.53852917884,17717.717101232527,12661.260359824559,12129.880541685967,12847.31412432747,12080.336479460264,9684.883166472851,7059.824934042663,6269.681423179931,7118.076279793195,7492.008163360647,6545.531731962091,4669.989683495464,3306.6921439337425,3862.6710889622263,4796.506998712082,4816.874742484035,3867.8341730505804,2703.5824681780787,2671.633264122399,3457.7918849473526,3773.3696543781884,3270.0829486611624,2329.87133454558,2070.7196515188725,2808.1648413962816,3372.8941287884227,3238.2625553691855,2509.754574784714,1866.926633941077,2155.764282300347,2754.0575322535487,2884.299264293857,2420.9948374286296,1757.069050598743,1747.7266770647686,2324.7222794523323,2650.6563969952545,2426.6777127491346,1828.6888323023663,1520.573428601179,1935.962776921813,2375.2349931559756,2360.6709550406654,1897.3546187086404,1434.6838952298317,1633.2120914711124,2124.85564030621,2295.0537413654924,2003.8039808724625,1514.648400639671,1461.7882861518415,1900.4273410469107,2195.33191819199,2065.037822171266,1629.7236087632295,1405.9377649931216,1737.497460854137,2105.770859635536
b 17 10,No.2 spread,23424.43699292327,22069.569579086743,18284.126099991896,12843.40151877129,6868.278274015568,2070.0657985202233,3529.3271916311046,5488.015717636945,5593.534810431863,4166.9216679914725,2083.9102872404214,1666.4441597378654,3052.1841681283695,3711.7108194037287,3293.4826861862853,2018.936705986725,421.1224692787579,1234.3679652292178,2176.371451881967,2334.904406651391,1748.2308155446476,698.8036058954665,554.7790074893527,1398.990688567882,1720.2199358262221,1431.8093475122419,669.1717595350775,318.68983028428585,1147.7367702833694,1595.8425564141362,1529.7160100120589,1000.0030380691642,273.40081707822605,691.9916819434669,1232.7230803417244,1361.5285838108334,1047.243690591056,419.40208188436384,366.578898677525,950.6192931683811,1213.8949699322015,1072.681466734105,594.0034250086032,200.7536677453065,737.0053745501111,1097.6278008385536,1101.3551714245252,755.3092072917344,222.66409954984485,487.8571454279754,923.2773277051124,1058.242246220068,849.5979607117437,388.65220172882556,287.5463834269446,745.4043436283418,977.1629024611323,885.4353028951117,515.0770234051289,209.21881129946024,617.8118506754603,917.6817559970901
b 17 50,No.2 spread,29997.659990345517,28333.363063168657,23702.15562791437,17128.31468813562,10210.282697141562,5594.235927658135,6169.70909843444,7779.8086060056785,7661.2380443212505,5891.895507970027,3593.625890085413,2999.4371770908965,4175.195866642031,4764.044898291128,4140.900596144194,2573.4492729365957,1110.491888800207,1986.215069446429,2998.8724362576863,3110.9221653531936,2356.2257983423447,1255.5974097740632,1286.709224644824,2123.7210102792305,2445.206458944901,2042.8406530697039,1149.4338291251895,832.5628435055635,1644.8181166505965,2171.7170657572997,2081.625122515194,1449.3678685312518,763.33539109323,1116.299355584006,1706.6202381081632,1840.6530051009506,1448.6921749268527,780.2116055652094,781.061473270822,1388.649364892474,1691.9748247157038,1512.5229491344255,966.3684855761761,636.3638761644661,1109.7549119628234,1519.386283211726,1514.9928743950547,1102.2306489052362,595.9318860375575,822.6535322200729,1300.9024846634195,1455.9686597663315,1203.84212188358,717.066441206798,656.1728079363613,1114.3408126200331,1381.805901656491,1269.3961879116455,856.8121555504462,603.49828145017,968.127740676044,1309.3325689516755
b 17 55,No.2 spread,31122.23208639717,29404.768896123795,24630.110839804995,17871.7330332176,10822.329889223198,6253.046173708882,6786.3715244037,8327.78300970044,8147.616429385709,6308.099498243077,3985.1147930792895,3385.5120339243613,4516.719541923444,5084.334363616609,4423.014109436309,2809.874813051281,1351.5762845534223,2144.8543095234254,3160.905159228368,3274.8491155524503,2502.112085851313,1385.5190332257014,1387.1439041431947,2221.1899751533465,2548.017026891204,2136.34724629652,1234.8585520142083,933.5144639872736,1744.0577886269448,2279.948739895217,2185.9853063784035,1542.3204366136347,870.5760647954445,1219.1120734185802,1812.608816221359,1946.8571801503554,1544.7941823462504,874.9859961953957,869.5204938989199,1473.7017260187176,1782.7757982657417,1599.4160581722606,1046.073087249461,716.8652068441008,1180.0083574570283,1595.220759281666,1590.3892109032956,1170.2983975574155,669.2893154472632,892.2964944294246,1374.5476372807057,1532.6071056249802,1275.6028171146854,788.6120526622756,730.411250539517,1186.4407885326136,1458.1356725743492,1343.2663290327848,926.6849978801671,677.7258331462351,1036.941817753719,1382.472335803647
b 17 60,No.2 spread,32068.560679507467,30313.261219952252,25436.28399449699,18544.90281053613,11391.229392098447,6785.488745709914,7194.329793800834,8661.337216156855,8435.106627818619,6546.8564434949085,4195.508017465596,3584.6523843205646,4697.918638387511,5253.027420415799,4565.6795254044155,2925.523942865734,1498.023689172893,2286.8194417909795,3302.8717409335613,3410.5861209344025,2621.5028477851424,1503.2898318461332,1495.728660030577,2318.4512698358267,2641.375831152527,2216.293584957291,1303.778343496121,1011.7892159844499,1824.7517281427213,2369.192533176457,2274.0632110322363,1624.6924396755928,964.8163572628152,1302.8538968241623,1893.6804249256477,2025.289998853607,1613.3713025594407,937.9009940764233,928.2521826932298,1533.23309671517,1846.8140604881037,1660.8065585170154,1104.705009566026,785.4169662947811,1244.9887695723307,1663.080824668807,1656.578955811105,1230.3683925756454,732.4869440149489,949.5121043361002,1432.9505690537853,1592.501399414946,1331.440313604009,843.8804762506721,788.1549770884445,1243.6141565821379,1518.6653021777495,1402.2026561251034,983.095119403792,737.1613825390693,1092.1513801793953,1440.4864189549446
