,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 13 70,Shock kt,348291.59391651285,339910.25328172324,316021.08684683277,280182.75845155714,237674.36967224468,194608.43647786666,156763.05571170748,128054.50331437872,108976.96982572023,96655.42195063,87426.98455524024,79306.46941279565,72162.83713874174,66487.18068863451,62284.0771923084,58931.709889849895,55786.20788059776,52659.788307724244,49750.27287196029,47261.44292682207,45150.96206646598,43214.70859525541,41328.86315327135,39552.93181777975,38016.53406269995,36750.39496013212,35651.95856221869,34599.55568006534,33563.74816500776,32599.063894155483,31749.541378643462,30986.60777902559,30243.580145427724,29492.851336264343,28772.092551016198,28135.693866493722,27592.969838276775,27103.327797394402,26626.751587479444,26165.267531135756,25749.790243377953,25394.040427827444,25072.836963372596,24748.822870644304,24412.910485902656,24090.879523389067,23811.084349700403,23572.841318117724,23351.736197234477,23132.38387459854,22927.54470379719,22761.406834631653,22638.378840657464,22535.446566450155,22426.864398943144,22311.1266249663,22208.961175875625,22136.270970453446,22085.17072953811,22035.627213515145,21982.565697010246,21944.867328351706
b 13 75,Shock kt,373999.5022266151,365003.7967746024,339363.19499609066,300896.2574928148,255267.47517214963,209035.255796676,168398.88693806969,137561.0626814463,117056.46419475206,103807.25983193763,93886.70197257187,85162.96345776165,77491.80855002462,71397.33691817585,66883.31449563421,63282.578339049884,59904.38829235582,56546.98025069692,53422.22868546573,50748.75700151943,48481.5440142739,46402.0296600407,44377.48239792301,42471.50903299433,40822.82956379016,39464.198243956496,38285.556487773625,37156.372095672865,36044.96512750024,35009.66978347006,34097.63199401403,33278.23843899441,32480.06518783547,31673.57224253175,30899.187198938103,30215.277393031116,29631.9174172402,29105.676478564186,28593.690534251862,28098.100717572983,27651.979169130238,27269.96955285718,26925.038520113,26577.119747931174,26216.456762405793,25870.67563773773,25570.179294987167,25314.263367753152,25076.789564269377,24841.279988354872,24621.401332916543,24443.057028399606,24310.95365231074,24200.414313772115,24083.83677449335,23959.595584607458,23849.895556931762,23771.780666273466,23716.814394676487,23663.548203684342,23606.561403816842,23566.098346760493
b 13 80,Shock kt,399718.22214683366,390106.853047863,362711.00867863616,321609.4060693476,272852.35780494544,223444.86925124013,180008.7099984637,147035.1604682157,125101.59803359755,110927.7009378454,100321.3764312763,91002.82395220254,82813.91042640575,76310.9400500653,71495.67590665998,67654.62806672831,64049.851715581935,60465.62678649064,57127.883812767264,54270.06403706005,51844.615944651276,49618.90932225525,47451.72967160246,45411.1915805561,43645.53890049477,42189.99725259915,40927.36758325719,39718.45876782192,38529.41943498562,37422.37862031152,36447.50470105484,35571.98076459996,34719.431263315186,33858.173094845806,33031.206022305276,32300.72307119592,31677.45105244653,31115.069955881372,30567.870502890728,30038.14780079457,29561.190651032364,29152.633186484705,28783.65416055466,28411.528118945593,28025.860993679285,27656.138784056064,27334.812386084395,27061.145996617768,26807.26132048807,26555.57151707171,26320.636669045216,26130.067162171043,25988.86394992247,25870.68757428556,25746.081574876705,25613.30391088222,25496.039135764007,25412.474260041206,25353.62242367057,25296.619750052858,25235.699024817757,25192.467164228565
b 13 85,Shock kt,425678.90534142934,415448.0039666442,386286.02569383825,342533.86484427244,290630.5987710101,238030.97280415762,191781.3772544888,156661.43160862866,133288.8116896696,118178.86981992151,106874.1022040706,96947.11164520508,88226.12333001435,81300.2298374818,76170.27922688688,72077.4434654198,68236.93390232077,64419.01326152239,60863.551672308946,57818.66725556594,55233.97627287172,52862.32761570189,50553.57427946864,48379.970526861536,46498.96831939885,44947.984259857185,43602.47420974449,42314.482693137135,41047.953086061396,39868.815899997,38830.308892272136,37897.506484666745,36989.20859843807,36071.72167097983,35190.74165947164,34412.395198784914,33748.13936962856,33148.79904168457,32565.810233195152,32001.58274572163,31493.567062205722,31058.32775604141,30665.200958218593,30268.761167775727,29857.952825300486,29464.113279739133,29121.74472839118,28830.091659746773,28559.551642699418,28291.444687465522,28041.23732962874,27838.25573609884,27687.798887253775,27561.863044354915,27429.13156060516,27287.737970203445,27162.839346239783,27073.761077013263,27010.965058024216,26950.174781969596,26885.281489152887,26839.259870611648
b 13 90,Shock kt,451604.76278305554,440754.7429642134,409827.63665150583,363425.8511033969,308376.27647174476,252582.46405300524,203515.12579231148,166243.41195047743,141427.84802924897,125381.14288892185,113379.80248509257,102847.33841500424,93597.29670704392,86251.21039287222,80809.02779038319,76466.61727240737,72392.31017589355,68342.31195093587,64570.453712679766,61339.61490479774,58596.663481263924,56079.95676077741,53630.401738530614,51324.3859707834,49328.60392522409,47682.72570560467,46254.91560615915,44888.480549296764,43545.165763094454,42294.6992171425,41193.36974886105,40204.10486702288,39240.827355726346,38267.78097191341,37333.321285471044,36507.498520524714,35802.51789330364,35166.3852781766,34547.723136620894,33949.09311781332,33410.135748225955,32948.361098196634,32531.26175032259,32110.69908578406,31674.939924261682,31257.1623631398,30893.91830347973,30584.437341430483,30297.39875667552,30013.032072281265,29747.708105094312,29532.46226578403,29372.88262352638,29239.29299977337,29098.512421055642,28948.551497306464,28816.046381822038,28721.4697505121,28654.739751824924,28590.17088328609,28521.31275600275,28472.505987947396
b 13 95,Shock kt,477534.39765629,466063.04858249496,433364.71773158637,384304.9135880809,326100.9409316379,267108.7041981344,215227.2844615482,175818.00319985827,149582.07731355485,132622.8435171518,119945.2419566502,108821.87030955787,99051.43129341667,91287.89514735136,85530.98567161664,80933.0898511832,76617.80652281412,72328.84757280488,68334.77702907733,64913.35809190531,62008.39633170702,59343.25169162015,56749.42231115145,54307.18646121041,52192.55851097097,50447.83386806174,48934.378319904994,47487.171545592,46065.971101722185,44744.26119582115,43581.08008284316,42536.728228788445,41519.751301926335,40491.94623177868,39504.12404476341,38630.25399682737,37883.46781456473,37209.241158817254,36553.67730543649,35919.706205432514,35349.25483283588,34860.7507063768,34419.72322818828,33975.16670906318,33514.53507667049,33072.762035350854,32688.425786487645,32360.773864192804,32056.8340166051,31755.816598826103,31475.049926362484,31247.303165762263,31078.45001224413,30937.119850902513,30788.239750288874,30629.674408504405,30489.52540368124,30389.40854237803,30318.701100488386,30250.31460125434,30177.46271086532,30125.85558822782
b 13 100,Shock kt,503910.2291767835,491815.7776172352,457341.53060854087,405617.76221478183,344254.0928447878,282059.1069062811,227355.93348440682,185787.344749652,158084.97702888164,140144.65985984527,126710.39359390714,114912.5886914716,104541.9912084042,96293.8454714809,90176.04814752468,85299.68133141297,80739.16651192731,76218.90810619522,72016.03138911231,68418.45562231643,65363.94555028256,62559.889831675464,59829.075123780654,57257.15135044363,55030.73513175679,53195.13510302858,51604.30771027725,50083.72230460163,48589.94297394206,47199.43256447319,45973.95033823907,44871.93465842318,43797.79507928201,42712.13832527646,41669.14741965529,40747.08393845233,39959.79710353931,39249.609644867734,38559.368346234456,37891.780748702025,37290.7571509612,36775.65117156892,36310.26684953311,35841.04925518972,35354.9034323505,34888.66318609967,34482.956226724804,34136.98854207074,33816.04999667242,33498.266498931625,33201.902157088756,32961.47718636167,32783.18510241358,32633.987772532804,32476.927910123042,32309.71550975012,32161.90231231971,32056.233934601874,31981.539079480724,31909.324126673222,31832.468385956807,31778.05467709977
b 14 55,Shock kt,259273.78106580826,253093.46752942057,235484.93001104472,209091.70315531423,177831.60290278905,146227.0005532127,118513.87940698948,97487.43237018053,83394.11035956121,74087.98332346106,66946.31519087512,60589.83638458534,54970.68284251469,50479.8463916861,47143.545421978044,44515.40816994888,42116.781261828975,39793.517139569965,37669.263168145335,35869.402006514065,34341.224953415505,32921.064468732795,31512.290878278734,30158.544112953885,28959.73576356586,27947.95350828728,27060.01650791045,26217.47839077997,25405.93132216865,24668.282873188553,24035.443028489288,23481.437251797783,22950.258523433156,22414.08354835161,21893.647034033507,21423.803179901417,21009.466629352384,20622.44054706362,20237.52938516382,19861.634678741502,19523.037064073196,19236.586757837722,18986.757396540557,18746.638684665504,18507.63534538213,18284.787527987974,18093.947410950906,17929.820068467066,17770.988752174035,17604.50681542117,17440.03850368273,17297.55628525665,17184.0973496317,17087.25696832902,16992.14990984495,16900.305173038705,16827.700966005257,16784.788801898576,16762.903493036665,16743.49968218608,16718.829498827756,16699.31484043706
b 14 60,Shock kt,283471.0069069107,276717.166434792,257474.3832686701,228630.93723206222,194467.2448548127,159923.9498179896,129628.4898238604,106634.7746162664,91214.62805181181,81028.07712486156,73212.19884926423,66259.18437230565,60114.37649616925,55203.03317393402,51553.168790406,48677.44472556583,46053.304966686774,43512.328077197635,41189.381267598474,39221.342679999754,37550.71268451369,35998.75191394987,34459.73318131873,32980.953633059624,31671.17348249855,30565.274615421415,29594.323837384814,28672.811356721963,27785.122054500644,26978.171883266896,26285.764391464538,25679.594412070575,25098.533106050425,24512.16142516394,23943.035224952866,23429.141249343098,22975.836759944643,22552.377780674768,22131.30144173027,21720.16093079171,21349.829594021277,21036.520271202036,20763.29207125014,20500.76920462949,20239.546698203274,19996.002484166074,19787.40366133105,19607.95316023217,19434.27306598122,19252.233828949156,19072.382556873155,18916.521648226622,18792.348382185533,18686.350354281818,18582.303310144787,18481.88164834957,18402.51493714159,18355.596865597043,18331.661800772385,18310.464052318035,18283.538631152616,18262.245934005587
b 14 65,Shock kt,307626.56674841605,300300.0155216463,279425.24424745486,248134.767270789,211070.9578829653,173592.26146125532,140717.63955631838,115760.43598465607,99018.47967196444,87957.21103934517,79471.94197823977,71924.63115479103,65252.652525599224,59915.45568783351,55944.1111042396,52812.11310134303,49954.32599271004,47188.79174478021,44662.156905407435,42523.25221298867,40709.828433587805,39027.564281273306,37360.83084303393,35759.8127025496,34341.557046895265,33143.43070917814,32090.672691257765,31090.819355169366,30127.288105893564,29251.314461205788,28499.888801342015,27842.54862413809,27213.052716417926,26578.26456285338,25962.367535521927,25406.267763338667,24915.58033169051,24456.897832720406,24000.45820619343,23554.51017513139,23152.619370542066,22812.487263494906,22515.873485723492,22231.011640594064,21947.71479866265,21683.689818255472,21457.588709203883,21263.075167454463,21074.778229520634,20877.36779421634,20682.2739107642,20513.143738690113,20378.35529861761,20263.304614298377,20150.434358005994,20041.560772813467,19955.55567257083,19904.744356368406,19878.85198996793,19855.927896757094,19826.789801656225,19803.73914240137
b 14 70,Shock kt,332007.4108462783,324103.7892227459,301584.71288330003,267829.0533316853,227844.13567842913,187409.25490004863,151936.88605210886,124999.83750378201,106920.65581682655,94969.6800464256,85801.41144538105,77649.20870090571,70444.14084581182,64680.74107301216,60392.483108026834,57011.83815166543,53929.12951302414,50947.263362681166,48223.24487609999,45916.70078296461,43960.25876833438,42144.628530752656,40345.47042834805,38617.09381846703,37085.79229009022,35791.9513758491,34655.06911781148,33575.46759800242,32535.148521523755,31589.185143253526,30777.385773920305,30066.9843772631,29386.706661578464,28700.912941396662,28035.66259635858,27434.994873585398,26904.92224056476,26409.427230566496,25916.431569927256,25434.819807619024,25000.767925176897,24633.37612305666,24313.022253418705,24005.487151920657,23699.76361877512,23414.870650300323,23170.847669413808,22960.838863535293,22757.51001388951,22544.35815046016,22333.71045200456,22151.05445286544,22005.43048483192,21881.121785172905,21759.224236009726,21641.694156743288,21548.854318480637,21493.975710360606,21465.98716305319,21441.239034684448,21409.829594412615,21384.994489159155
b 14 75,Shock kt,356511.5767899717,348028.4243924625,323857.9361566528,287626.1142065024,244706.37507422743,201300.20703669835,163215.06682207744,134284.89958037506,114858.70102312679,102012.5756545925,92159.63098817432,83403.31195819822,75667.01946539614,69479.0619278369,64874.288197799186,61243.77557571226,57933.563497125826,54731.98664689524,51807.05715440737,49329.78072626739,47228.00121196881,45277.46061771061,43344.865871896596,41488.345970265575,39843.21669275406,38452.80824233838,37230.944400936976,36070.873068106666,34953.31564043562,33937.25061718641,33065.26705234406,32302.165103232426,31571.472892258967,30834.914219906743,30120.360285239498,29474.995132766722,28905.296198981592,28372.719895837185,27842.932668538462,27325.473424459982,26859.108616610916,26464.298947816133,26120.00863048991,25789.55703464063,25461.134131876617,25155.10589699675,24892.935733558086,24667.270791170307,24448.81434137103,24219.873608933307,23993.649166905507,23797.448942488074,23640.965454289406,23507.369128821563,23376.414680137226,23250.20412687588,23150.51316912273,23091.556492976262,23061.46304237797,23034.88204229385,23001.19292539558,22974.56810289742
