,,0x3e1c,0x300b,0x1805,0x1004,0xc02,0x99c,0x802,0x6dd,0x601,0x556,0x4ce,0x45e,0x401,0x3b2,0x36e,0x333,0x300,0x2d3,0x2ab,0x287,0x267,0x249,0x22f,0x216,0x200,0x1eb,0x1d9,0x1c7,0x1b7,0x1a8,0x199,0x18c,0x180,0x174,0x169,0x15f,0x155,0x14c,0x143,0x13b,0x133,0x12b,0x124,0x11e,0x117,0x111,0x10b,0x105,0x100,0xfb,0xf5,0xf1,0xec,0xe8,0xe3,0xdf,0xdb,0xd7,0xd4,0xd0,0xcc,0xc9
b 18 100,Shock kt,394543.02832121705,385340.8623733505,359152.94272691046,320000.14146838407,273832.5804024319,227476.8693241748,187198.65891186058,156869.38546979654,136437.70860722705,122548.39931733516,111471.00655669386,101364.21663272147,92240.95139050104,84689.15124494646,78781.68943835715,73942.30509231507,69541.37371821767,65385.4652813418,61658.187658862415,58534.603857864364,55926.40547429701,53578.830034711864,51328.69614749005,49212.658285741265,47348.996953820635,45763.42369003159,44353.43346182436,43002.49776288141,41690.394558692904,40481.25155376245,39423.90375402263,38487.295611442016,37597.11567068781,36717.042470991546,35877.037341330586,35124.495772605296,34462.476559853174,33846.35026806886,33235.90305645024,32637.074628429655,32087.180143285022,31606.168132940224,31172.93582477579,30751.834836558555,30334.01290727481,29944.352481068523,29608.613361370466,29321.764473377123,29054.6468547552,28788.68442317495,28536.044972940155,28322.439849462466,28154.65817312747,28012.023414826963,27870.972570239173,27732.094005689076,27617.46018944373,27542.41079197485,27496.203146709526,27454.66529181233,27408.93088794861,27375.434292903235
b 19 55,Shock kt,203360.3539024936,198603.19661740988,185067.6502138075,164839.82097399124,141007.2106935244,117112.28446270086,96403.106704183,80872.81943082517,70462.50997459589,63403.3252540073,57758.68664800623,52590.60082420667,47921.7913166598,44062.709585658195,41048.220795462854,38575.76622575736,36318.787052774416,34179.01542997887,32252.8227423607,30630.742338377975,29266.939590948685,28030.66447164775,26839.690027926703,25715.548904749157,24721.69904776989,23872.98887833677,23117.134089174462,22394.12831821534,21693.801840449156,21049.791787122984,20487.734024181995,19991.58166633252,19522.671807236155,19062.08496059226,18625.36483062413,18236.97231449697,17898.067763975836,17584.880332682875,17275.99222864485,16974.07754139513,16698.094590611738,16457.86377528783,16241.840402473104,16031.034960448938,15820.53658525176,15623.052629212409,15451.788356829973,15304.022506550742,15164.614937766308,15024.038620340525,14888.819354529245,14772.569552112465,14679.09763419929,14597.946763229238,14517.164725958377,14437.383435037971,14370.451671041037,14324.730262217672,14294.960603564075,14268.81205519435,14241.856664023091,14222.798732302641
b 19 60,Shock kt,222332.47328669403,217132.9417354208,202338.78996656902,180230.33376683787,154182.443027742,128067.08850877883,105434.00108177484,88460.84233575736,77082.89765336495,69367.93104845022,63200.90054516312,57557.24325983655,52461.01755614833,48249.772065537625,44960.01157492895,42260.601979762876,39795.084013050626,37456.50974355389,35350.24662118532,33575.15039848298,32081.324462954628,30726.33323464387,29420.688347013383,28188.02709780416,27097.66782271982,26165.906054728424,25335.832751502858,24542.11217360153,23773.733548046133,23067.4120694866,22451.066327508,21907.09147578257,21393.19015888801,20888.611689211957,20410.225660019554,19984.658371997983,19613.14810286031,19269.761890111513,18931.147678119833,18600.236843867682,18297.719704566316,18034.312166124964,17797.42093672284,17566.3317757686,17335.689156947305,17119.354519692974,16931.726239235868,16769.822107014763,16617.10870679877,16463.176006215366,16315.128725595985,16187.806805974631,16085.361179876345,15996.387300021843,15907.853326292889,15820.456000049806,15747.126433429343,15696.987831181663,15664.304029393305,15635.623125195512,15606.114141280299,15585.272282810047
b 19 65,Shock kt,241200.8648584505,235561.29632429814,219514.96702776,195534.75628782224,167280.52111876654,138951.2303798672,114396.67120370702,95979.53898327606,83631.87731476368,75260.25821635785,68571.20936585203,62452.30124784287,56927.80058280818,52362.20375888147,48794.32759390004,45865.16145450634,43188.59459990627,40649.01976792605,38360.9974860254,36432.132825950765,34808.81170094815,33336.93795140819,31919.549504191524,30582.125392702488,29399.595106726843,28389.425417212395,27489.76989165684,26629.670314366285,25797.0529490136,25031.577280797417,24363.401498129642,23773.40295224807,23215.750041150455,22667.992807521234,22148.473691291692,21686.13518936647,21282.42545943306,20909.33628065648,20541.61498514869,20182.442230762175,19854.20667338743,19568.471242726253,19311.53942188283,19060.922331516897,18810.784925613436,18576.129194394103,18372.554722696397,18196.841539106394,18031.091316266014,17864.0369510543,17703.382372915938,17565.208561754313,17454.01403502988,17357.442581276555,17261.37258586426,17166.55416985793,17086.99218864866,17032.568173263153,16997.068321731706,16965.92220355287,16933.90022187121,16911.293158411834
b 19 70,Shock kt,260206.33251990116,254124.91262188973,236821.40620115114,210962.50036762218,180494.79794388675,149945.9549762729,123466.4546255796,103602.71262314336,90281.00576825537,81245.29266023812,74023.96810807081,67417.63853731,61451.84755461361,56519.466960780854,52663.215083319636,49497.25594369725,46605.97888022247,43864.613743833506,41396.051841990695,39315.57579366589,37564.795748305296,35977.196348428995,34448.00812092359,33004.59222735568,31727.805354602642,30636.755574948504,29665.118284326327,28736.625089018016,27838.27143728311,27012.65202091078,26292.067594041677,25655.745875133784,25054.20437887542,24463.221893129135,23902.584109738236,23403.538720404387,22967.726957243103,22565.032115542253,22168.25556516359,21780.78287921656,21426.67385297421,21118.34160429907,20841.0216396017,20570.50526692242,20300.533518127504,20047.288957098102,19827.586816693667,19637.957214657417,19459.10694183195,19278.878097925204,19105.548782535778,18956.431267636464,18836.377061117895,18732.092915367495,18628.382980991613,18526.060915292346,18440.207798630126,18381.459671389024,18343.118613800467,18309.490208005223,18274.943675650593,18250.565298304995
b 19 75,Shock kt,279165.17248915305,272642.42970423936,254083.0232167316,226346.58408103665,193665.25243048283,160894.28510756462,132484.7750608169,111168.72266799893,96869.82498639639,87171.28236554434,79422.7578746267,72336.19663463715,65936.71591151727,60644.07399947621,56503.758780731114,53102.582249256644,49995.53969892461,47049.28701344664,44396.04341729364,42160.03028420781,40279.199937136545,38575.20219056256,36935.46875616677,35388.85257140348,34021.50672123038,32853.451766776765,31813.246835671558,30818.9212378281,29856.428473166023,28971.419072679255,28198.607547085856,27515.88830959465,26870.38676038164,26236.25874047707,25634.775015180378,25099.45503852549,24632.06036822513,24200.287737901857,23774.934240450708,23359.56158154252,22979.897969814756,22649.219233829135,22351.708776829157,22061.45071789014,21771.772496456964,21500.050000095187,21264.33123377141,21060.913893647114,20869.121054600957,20675.90446005713,20490.10566862174,20330.2493607187,20201.518601747026,20089.666115067204,19978.41484436953,19868.64663425807,19776.53226548431,19713.478370606263,19672.31457362773,19636.22575848261,19599.175808457356,19573.039288152562
b 19 80,Shock kt,298278.89957807993,291312.5036023529,271490.61460601556,241866.9418885792,206960.7407005443,171956.392534902,141606.40729500182,118828.09225441527,103541.91629747473,93170.3834801629,84884.9802949921,77309.42832651142,70468.74881302957,64809.91374419087,60381.38488132986,56742.55124329966,53418.70957635865,50267.545236143866,47430.16616218126,45039.25862726416,43028.69731000369,41208.037808410074,39456.82921921706,37805.466436952964,36345.5565345632,35098.275420501355,33987.33596165309,32925.29156894764,31897.200605547736,30951.82886461766,30126.274318554293,29396.989829498234,28707.558088744474,28030.361050685784,27388.032222081794,26816.28622572426,26316.984172483462,25855.66778982515,25401.19496963915,24957.378840725618,24551.681898291554,24198.284528917873,23880.3284639406,23570.172236328803,23260.69276894456,22970.416244257958,22718.585985373957,22501.2448445655,22296.32873765152,22089.911855511808,21891.421632874335,21720.619540123986,21583.03951368939,21463.48975487738,21344.610847411717,21227.343768328836,21128.9364005303,21061.554281203833,21017.547282782933,20978.977892914016,20939.407280986874,20911.50251162172
b 19 85,Shock kt,317493.2729724377,310081.0460149311,288990.5458057997,257470.70513120023,220329.5752387028,183082.52558643452,150784.9834107531,126540.03471397152,110264.16316796908,99218.02333185112,90394.31893995304,82328.54126473865,75045.77302956954,69020.18085714467,64303.00861083483,60426.09204415153,56885.07283295164,53528.77689606037,50507.221610174114,47961.44008719368,45821.06636751096,43883.46103593189,42020.25817371547,40263.37625826101,38709.849088518225,37382.00380493956,36198.756781465,35067.27482150323,33971.81674318106,32964.347923704416,32084.420104237983,31307.098178681284,30572.453444606028,29851.10270614957,29167.033664161165,28558.13537056205,28026.340344424178,27535.00589449023,27051.025473051173,26578.44424428205,26146.443475871387,25770.094681797404,25431.487012110294,25101.245545831967,24771.790653155622,24462.792605754767,24194.683308881195,23963.24553388998,23745.026285300562,23525.223932469286,23313.855677331747,23131.924623612365,22985.320887438345,22857.913464011046,22731.26498609275,22606.378254470816,22501.578927446153,22429.790462164026,22382.88116557661,22341.789150965484,22299.6710776407,22269.985085883232
b 19 90,Shock kt,336685.63421442366,328827.9246440818,306469.79844894574,273055.2667812419,233681.04743884658,194193.53127334072,159951.35685250364,134243.74507316714,116983.03524760324,105267.12727457439,95908.8167465646,87354.44442632965,79628.57023963364,73232.5612331329,68221.20029139957,64099.8955108084,60335.559105166954,56768.75999769574,53558.89128425136,50855.69067865678,48584.61033001635,46530.493758232835,44556.52393922646,42695.61538215946,41049.836069395154,39642.44521726635,38387.5090141084,37186.886883290994,36024.20860422296,34954.85230973564,34021.013019974875,33196.466661339866,32417.7569993364,31653.628524026914,30929.265746904915,30284.563786917104,29721.38641049057,29200.82614997396,28687.800855082736,28186.63470259667,27728.313756657408,27328.902133945445,26969.526250525705,26619.13559323333,26269.715274580936,25942.07245242373,25657.803984481674,25412.403880056023,25181.006138347988,24947.92025911379,24723.752970856058,24530.75848297855,24375.1956051839,24240.002820457532,24105.666309853168,23973.245803264475,23862.136574896664,23786.012019783768,23736.2537159341,23692.674333963787,23648.02855398932,23616.569698031395
b 19 95,Shock kt,356016.85195580986,347711.38126594294,324079.20256532566,288760.5270610329,247142.25196877721,205403.14781369944,169205.59492494786,142024.39281934142,123767.03894417007,111369.0767551596,101464.64631085025,92412.33850259263,84237.52829942011,77469.66924072299,72166.91438034557,67807.01873209461,63826.54696081489,60056.27646003811,56663.59909315754,53805.9166282271,51404.185068390114,49231.25351971124,47142.87226812917,45174.03353614052,43432.694899725335,41943.512556779686,40615.73631602357,39345.621139561204,38115.70958784315,36984.331974225664,35995.99682270636,35123.077404774485,34298.68332378556,33489.90147675415,32723.355590367806,32041.150850923612,31445.209200629888,30894.398335584,30351.632582504502,29821.45027447856,29336.563604675266,28913.950428448286,28533.70598444012,28163.053765418423,27793.51355833591,27447.01862278216,27146.337999201158,26886.699456252754,26641.854166725065,26395.249334678803,26158.094472018984,25953.8909746435,25789.249281204553,25646.15692586968,25504.009587404787,25363.92138673095,25246.365545603418,25165.77955254714,25113.071282045876,25066.9342869773,25019.71971220905,24986.47000355051
b 19 100,Shock kt,375483.55846759526,366727.6310549265,341813.6939078253,304579.23194707074,260702.89425352542,216697.62173459752,178531.24623392787,149865.5356273573,130604.00472203635,117519.93027253966,107068.20642379286,97518.83053761037,88897.02522646199,81759.15379823375,76165.6482243538,71566.13599028652,67367.0668001727,63390.0333472183,59811.09030849449,56795.83735146041,54261.01520231786,51967.46759636301,49763.28902925454,47685.254525903765,45846.977518175,44274.43211644061,42872.141804959814,41530.94698769083,40232.496294286524,39038.19073150434,37994.852875092096,37073.344282250124,36203.178339295446,35349.63647085335,34540.69116986185,33820.637883152674,33191.49559590822,32609.972646272825,32037.03501775008,31477.45740746387,30965.66601749633,30519.521843228125,30118.062221438726,29726.777639744312,29336.7380634016,28971.032463907686,28653.631677997953,28379.51391801722,28121.04581866278,27860.796014297026,27610.555102841994,27395.053524115945,27221.244248669213,27070.164093978823,26920.123498492154,26772.29577994085,26648.23315379128,26563.13481629449,26507.432093936313,26458.69901001956,26408.8859726263,26373.82896208691
b 20 60,Shock kt,211801.6792864807,206846.740487331,192749.96910644986,171688.52701554957,146884.56980488225,122034.14409719736,100522.44804179449,84417.52864579787,73641.17436772608,66339.6931907196,60499.10956039235,55151.65950476162,50325.855718169114,46342.48004795093,43232.260808087005,40677.81974693752,38341.13248049127,36122.58625522237,34123.02833514116,32435.447976610947,31011.41260345292,29715.731827537787,28464.328381331994,27280.421360434768,26230.054585141588,25328.702180137258,24522.54067713186,23749.954330961715,23000.88011466801,22310.44612522459,21705.394394542218,21169.28963222652,20662.249947733588,20164.789367610192,19693.106703167698,19272.677107894604,18904.86584655909,18565.177480824615,18231.498740213545,17906.66087322989,17610.3767316968,17352.87076817719,17122.172648807253,16898.550289335966,16676.84916730522,16470.1618243387,16292.051835680755,16139.525872781187,15996.710585583825,15853.576580749546,15716.739708473478,15600.124480398865,15507.459711964766,15427.707125856536,15348.330310184567,15269.86138870433,15204.438504118296,15160.565031618438,15132.653628751379,15107.83812382624,15081.473176517848,15062.527500427585
b 20 65,Shock kt,229827.7311863704,224453.2258433026,209162.65692368397,186317.13599791817,159410.9613853876,132452.14055824096,109111.41837879235,91631.73389370069,79930.21006820207,71999.42646969407,65656.6110445646,59851.58328731545,54613.86121921468,50290.246582892,46913.711945012416,44140.221246542016,41603.37078931059,39195.11946247347,37024.74570598646,35193.095476461625,33647.74129635966,32242.126917128535,30884.97627982541,29601.246876139816,28462.33361200519,27484.90393935303,26610.606050617596,25772.68468267219,24960.25241296992,24211.380120922226,23555.041863633327,22973.420204388414,22423.286328165028,21883.508324904025,21371.62746596272,20915.25521078976,20515.899291262125,20147.052858933606,19784.77921077153,19432.15263300232,19110.527854753913,18830.976624546645,18580.52484546342,18337.790394496606,18097.18650148445,17872.89774911448,17679.619927147316,17514.108889510746,17359.161688370463,17203.902493220132,17055.487696594922,16928.994193618582,16828.457390959848,16741.91824280813,16655.796500508543,16570.67015683678,16499.69041010217,16452.07049556302,16421.7584583636,16394.816936085484,16366.214787012805,16345.669688238708
b 20 70,Shock kt,247771.7474129774,241977.97274567536,225494.45608401333,200866.18973254593,171859.70333017362,142795.5337996986,117631.29140497632,98786.35343974266,86173.20254394105,77628.51500208354,70798.26732157556,64548.43136439158,58908.64679181725,54250.95631822958,50610.23977832065,47616.26743499493,44875.242184875184,42271.757521341584,39924.55059474751,37943.31959576018,36272.43511016527,34754.36821581862,33290.652471789486,31907.747352134662,30682.006900939003,29630.795581278442,28690.727154082626,27789.498968242868,26915.139253483456,26108.551676997995,25400.975188362143,24773.361591733606,24179.349825964808,23596.380798489103,23043.525329617554,22550.666507097616,22119.52097501829,21721.563703416206,21330.97226612306,20950.974074410595,20604.471732756523,20303.30367275846,20033.437893772974,19771.819957579686,19512.436487626135,19270.588620799896,19062.137651383153,18883.62071722198,18716.528293337564,18549.148876759915,18389.17947190697,18252.842706947922,18144.471541701587,18051.178409020675,17958.335045021624,17866.56518921321,17790.035961871374,17738.674308040347,17705.96645152163,17676.90453552362,17646.070521305504,17623.929285952905
b 20 75,Shock kt,265859.135724492,259644.7801189264,241964.64145252423,215548.29047144487,184435.34483540314,153259.35510297128,126264.2162748708,106044.03366771966,92505.444789289,83330.07006716637,75994.37373019553,69281.77118003817,63223.26542893267,58217.8714386911,54304.03697943208,51085.91290539197,48141.65531994989,45347.19316174616,42829.17340660607,40704.51001625789,38912.95390236657,37285.157513255086,35715.269146309685,34231.56868952949,32916.046576851084,31787.61926771727,30778.64853418204,29811.797782505117,28874.216520605332,28009.595938996597,27251.216019974254,26578.48225806819,25941.5952259609,25316.343552163948,24723.200912846252,24194.277662459343,23731.51266833649,23304.407512307007,22885.307272364265,22477.642696682808,22105.911950979946,21782.768078561767,21493.16627586977,21212.41452400377,20934.090898160714,20674.611459071883,20450.982265007617,20259.48791108063,20080.27656221182,19900.775003218136,19729.21152881857,19582.962337875797,19466.677099141907,19366.560566242988,19266.95031209239,19168.518795135387,19086.442410984495,19031.350324608014,18996.256567050055,18965.077799936338,18932.010134193653,18908.270037996168
b 20 80,Shock kt,284084.30960318836,277446.75859242375,258562.5147076131,230346.73226009452,197113.5531975796,163811.10253457277,134970.9607839971,113363.13116940735,98889.4347777189,89077.09110429097,81233.04875957753,74057.73383898872,67582.78937326204,62233.01918443651,58048.97631799235,54608.09333176776,51460.10556907939,48472.46560401777,45780.22801843946,43508.193404538324,41592.18667684206,39851.552692400815,38173.26659539321,36587.363196547834,35181.211576319736,33974.947629535855,32896.403472502585,31863.068078307682,30861.21526655781,29937.427498997433,29127.168310438105,28408.414571843987,27727.97792086967,27059.96892024543,26426.185335899063,25860.86900707497,25366.10647921562,24909.39779103543,24461.274654037465,24025.41960949514,23627.979773165822,23282.459728545287,22972.810938020273,22672.68708743149,22375.22731631714,22097.93291009767,21858.936553415995,21654.268121422883,21462.743879213675,21270.9434281549,21087.63658735333,20931.35442420963,20807.056331027597,20700.028927071246,20593.567359729834,20488.390235954317,20400.68645602409,20341.79376723168,20304.25970886221,20270.92756426427,20235.60564073471,20210.257955514677
b 20 85,Shock kt,302373.93443962885,295311.805047386,275219.5595600932,245198.65331902934,209838.81485387226,174403.94072348718,143714.29179573897,120716.11962071259,105305.94350078737,94855.73973808381,86502.3747080392,78863.10071515011,71970.19997083905,66274.31453968678,61818.21315160592,58152.80901341877,54799.65719453425,51617.94465513245,48751.24574271042,46332.2069611475,44292.5502581758,42440.08400079094,40654.39291610531,38967.06616779451,37470.67074151177,36186.44629135861,35037.6882484139,33936.80019583538,32869.319460580205,31884.87532107814,31021.267112271613,30255.16918171525,29530.08271861211,28818.467336561003,28143.432050567913,27541.31080029432,27014.284379764555,26527.797565596524,26050.526264443848,25586.377973867624,25163.135060879922,24795.148480620326,24465.365436928194,24145.786129608427,23829.11007569219,23533.920144397147,23279.469962734507,23061.52982199631,22857.58255160133,22653.36292009567,22458.187575377837,22291.749282160938,22159.324051597294,22045.28589469586,21931.890624795007,21819.90342794624,21726.523971045415,21663.79562746178,21623.796392922457,21588.293798059574,21550.70686334546,21523.746380587727
b 20 90,Shock kt,320673.7248769653,313187.1808051306,291887.3237069214,260061.62329362714,222574.97274771665,185006.58062132244,152465.09299497903,128073.21598717815,111722.98699183947,100631.91957936036,91766.82940968547,83661.27586424384,76347.72811989508,70302.66228422553,65571.43425206005,61678.78884474072,58118.18601896196,54740.4793495928,51697.7538201267,49130.59779397612,46966.70664880345,45002.306889108375,43109.46286720475,41321.199500233364,39735.21933854624,38373.83563000887,37155.77116144053,35988.297621338024,34856.17710067583,33812.065042411916,32896.08605757614,32083.597716399894,31314.76838084149,30560.381526170455,29844.836234837065,29206.54537894823,28647.77949999653,28131.93073028306,27625.82718162189,27133.61448632886,26684.729186995002,26294.39128590523,25944.564795876744,25605.611382700885,25269.79957686775,24956.79880612303,24686.986676884186,24455.874499513724,24239.60936790467,24023.07733087984,23816.138511005895,23639.645582179703,23499.190232011922,23378.232543931732,23257.987033429697,23139.263505364575,23040.27113756999,22973.758486252314,22931.33403045956,22893.689865769786,22853.85636973552,22825.29197586753
b 20 95,Shock kt,338976.2582616396,331064.8205731774,308556.04480815446,274923.8083861994,235308.8371413652,195606.58307468853,161215.0928136425,135434.00854638798,118150.05603865763,106424.50333078009,97052.67703642808,88483.75454055057,80750.09558721991,74354.0102820461,69343.9262826583,65219.308714900115,61446.42893477494,57868.505587740285,54646.6270426855,51929.588386209056,49641.012024824995,47565.206712158404,45566.241303876865,43678.1082972458,42003.275387058806,40564.921103346,39277.176338731515,38042.31686439322,36844.55594553749,35739.83024932387,34770.81107879918,33911.668075845206,33099.24864774035,32302.574773499702,31547.191239875923,30873.42536629759,30283.49317184577,29738.644250681624,29203.835597712747,28683.484219467984,28208.750685763465,27795.807269769404,27425.70744028455,27067.219034566653,26712.19181500479,26381.367594390584,26096.2185694838,25851.96511058094,25623.39485158849,25394.535282665707,25175.793838359867,24989.196150575914,24840.66515447889,24712.7586687485,24585.654118138802,24460.20285656408,24355.615929271924,24285.338522304708,24240.50344195161,24200.725283059186,24158.647349829644,24128.478906955588
b 20 100,Shock kt,357419.158237573,349080.49456225324,325356.2336593023,289907.8435781213,248153.4847474244,206306.30415882013,170054.33319213803,142873.5523192431,124644.54222319929,112272.6042247251,102382.81900070248,93341.4458512201,85182.12108546711,78433.86082615584,73147.94297719092,68797.29407113063,64819.383163919294,61048.27859063236,57652.71038232588,54788.65135611578,52375.349012750674,50185.72902990901,48076.89176455516,46084.8815810025,44317.78323508183,42800.10028654907,41441.40403728679,40138.68010210046,38875.13909193277,37709.5418891847,36686.778833283744,35779.71888944993,34921.98230663495,34081.04468575147,33283.83923177691,32572.811806989943,31950.250977483385,31375.30419231495,30811.030013835403,30262.052346957236,29761.177045456905,29325.449299383676,28934.9429064348,28556.780778635715,28182.363150376445,27833.49263603907,27532.7422984981,27275.063106339687,27033.91256436994,26792.48548751681,26561.749261659745,26364.897993858518,26208.16840355118,26073.195471543477,25939.10556463485,25806.78922580906,25696.46786812127,25622.297585244203,25574.948621411808,25532.96445532439,25488.59980037655,25456.80871696976
